46,44
52,42
49,44
64,40
55,48
65,46
56,45
66,49
49,49
41,42
54,36
54,36
49,49
46,44
52,42
49,44
64,40
55,48
65,46
56,45
66,49
48,50
41,42
54,36
54,36
48,50
46,44
52,42
49,44
64,40
55,48
65,46
56,45
65,48
48,50
41,42
54,36
54,36
48,50
46,44
52,42
49,44
65,41
54,48
66,45
57,44
65,48
48,50
41,42
54,36
54,36
48,50
46,44
52,42
49,44
65,41
54,48
66,45
57,44
65,48
48,51
41,42
54,36
54,36
48,51
46,44
52,42
49,44
65,41
54,48
66,45
57,44
65,48
47,51
41,42
54,36
54,36
47,51
46,44
52,42
49,44
65,41
53,48
67,44
57,44
65,48
47,51
41,42
54,36
54,36
47,51
46,44
52,42
49,44
66,42
53,48
67,44
57,44
64,47
47,51
41,42
54,36
54,36
47,51
46,44
52,42
49,44
66,42
53,48
67,44
57,44
64,47
47,51
41,42
54,36
54,36
47,51
46,44
51,42
49,44
66,42
52,48
68,44
56,44
64,47
46,51
41,42
54,36
54,36
46,51
46,44
51,42
49,44
67,42
52,48
68,44
56,44
63,46
46,51
41,42
54,36
54,36
46,51
46,44
51,42
49,44
67,42
52,48
68,44
56,44
63,46
45,51
41,42
54,36
54,36
45,51
46,44
50,42
49,44
67,42
52,47
68,44
55,44
63,46
45,51
41,42
54,36
54,36
45,51
46,44
50,42
49,44
68,42
52,47
68,44
55,44
62,45
45,51
41,42
54,36
54,36
45,51
46,44
50,42
49,44
68,42
52,47
68,44
54,44
62,45
44,51
41,42
54,36
54,36
44,51
46,44
50,42
49,44
68,42
52,47
68,44
54,44
62,45
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
69,42
52,47
68,44
54,44
61,44
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
69,42
53,46
68,44
53,44
61,44
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
69,42
53,46
68,44
53,44
61,44
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
69,42
53,46
67,44
53,44
60,43
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
69,42
54,45
67,44
53,44
60,43
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
69,42
54,45
67,44
53,44
60,43
44,51
41,42
54,36
54,36
44,51
46,44
50,41
49,44
68,41
54,45
67,44
53,44
59,42
44,50
41,42
54,36
54,36
44,50
46,44
50,41
49,44
68,41
55,44
67,44
53,45
59,42
44,50
41,42
54,36
54,36
44,50
46,44
50,41
49,44
68,41
55,44
66,44
53,45
59,42
44,50
41,42
54,36
54,36
44,50
46,44
50,41
49,44
68,41
55,44
66,44
53,45
59,42
44,50
41,42
54,36
54,36
44,50
46,44
50,41
49,44
68,41
56,44
66,44
53,46
59,41
44,50
41,42
54,36
54,36
44,50
46,45
50,41
49,44
67,40
56,44
65,44
53,46
59,41
45,49
41,42
54,36
54,36
45,49
46,45
50,41
49,44
67,40
56,44
65,44
53,46
59,41
45,49
41,42
54,36
54,36
45,49
46,45
50,41
49,44
67,40
57,43
65,44
53,47
59,40
45,49
41,42
54,36
54,36
45,49
46,45
50,41
49,44
66,39
57,43
64,44
53,47
59,40
45,48
41,42
54,36
54,36
45,48
46,45
50,41
49,44
66,39
57,43
64,44
53,47
59,40
45,48
41,42
54,36
54,36
45,48
46,45
50,41
49,44
66,39
58,42
64,44
53,48
59,40
45,48
41,42
54,36
54,36
45,48
46,45
51,42
49,44
65,39
58,42
63,44
53,48
59,40
45,48
41,42
54,36
54,36
45,48
46,45
51,42
49,44
65,39
58,42
63,44
53,48
59,40
45,48
41,42
54,36
54,36
45,48
46,45
51,42
49,44
65,39
59,42
63,44
53,48
60,40
45,48
41,42
54,36
54,36
45,48
46,45
51,42
49,44
65,39
59,42
62,44
53,48
60,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
59,42
62,44
53,48
60,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
60,42
62,44
53,48
60,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
60,42
62,44
54,47
61,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
60,42
61,44
54,47
61,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
61,42
61,44
55,46
61,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
61,42
61,44
55,46
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
61,42
61,44
55,46
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
61,42
61,44
56,45
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
56,45
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
56,45
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
57,44
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
57,44
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
57,44
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
58,43
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
58,43
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,39
62,42
61,44
58,43
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,40
62,42
61,44
59,42
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,40
62,42
61,44
59,42
62,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,40
62,42
61,44
59,42
63,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,44
64,40
62,42
61,44
60,41
63,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
65,41
62,42
61,44
60,41
63,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
65,41
62,42
61,44
60,41
63,40
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
65,41
62,42
61,44
60,40
64,41
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
66,41
62,42
61,44
60,40
64,41
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
66,41
62,42
61,44
60,40
64,41
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
66,41
62,42
61,44
61,40
65,42
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
66,41
62,42
61,44
61,40
65,42
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,44
67,40
62,41
61,44
61,40
65,42
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,45
67,40
62,41
61,44
62,39
66,43
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,45
67,40
62,41
61,44
62,39
66,43
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,45
67,40
62,41
61,44
62,39
66,43
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,40
62,40
61,44
62,39
66,43
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,40
62,40
61,44
63,39
67,44
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,40
62,40
61,44
63,39
67,44
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,41
62,40
61,44
63,39
67,44
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,41
62,40
61,44
64,39
68,45
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,41
62,40
61,44
64,39
68,45
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,41
62,40
61,44
65,39
68,45
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,42
62,40
61,44
65,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,42
62,40
61,44
65,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,43
62,40
61,44
65,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,43
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,43
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
67,44
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,46
67,44
62,40
61,44
67,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,46
67,44
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,46
67,45
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,45
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,45
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,46
62,40
61,44
66,39
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,46
62,40
61,44
65,40
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,46
62,40
61,44
65,40
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,47
62,40
61,44
65,40
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,47
62,40
61,44
65,41
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
50,47
67,47
61,40
61,44
64,41
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,46
67,48
61,40
61,44
64,41
69,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
49,46
67,48
61,40
61,44
64,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
49,46
67,47
61,40
61,44
63,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,47
60,41
61,44
63,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,47
60,41
61,44
63,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,47
60,41
61,44
63,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,47
59,42
61,44
62,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,46
59,42
61,44
62,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,46
59,42
61,44
62,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,46
59,42
61,44
62,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,46
59,42
61,44
62,41
69,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,45
59,42
61,44
62,41
68,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,45
59,42
61,44
62,41
68,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
67,45
59,42
61,44
62,41
68,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
66,44
60,42
61,44
62,41
68,46
45,48
41,42
54,36
54,36
45,48
46,44
52,42
48,45
66,44
60,42
60,44
62,41
68,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,44
60,42
60,44
62,41
67,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,43
60,41
60,44
62,41
67,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,43
60,41
59,45
61,42
67,46
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,43
60,41
59,45
61,42
66,47
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,42
60,41
59,45
61,42
66,47
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,42
59,41
58,46
61,42
66,47
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,42
59,41
58,46
61,43
66,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,42
59,41
58,46
61,43
65,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
59,41
57,47
61,43
65,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
59,41
57,47
61,43
65,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
58,42
57,47
61,44
64,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
58,42
57,47
61,44
64,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
58,42
56,47
61,44
64,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
57,43
56,47
61,45
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
66,41
57,43
56,47
61,45
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,41
57,43
55,47
61,45
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,41
56,44
55,47
61,46
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
65,41
56,44
55,47
61,46
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
64,41
56,44
55,47
61,46
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
64,41
56,44
54,47
61,47
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
64,41
56,45
54,47
61,47
63,48
45,48
41,42
54,36
54,36
45,48
46,45
52,42
48,45
63,42
56,45
54,47
61,47
63,48
46,49
41,42
54,36
54,36
46,49
46,45
52,42
48,45
63,42
56,45
54,47
61,48
63,48
46,49
41,42
54,36
54,36
46,49
46,45
52,42
48,45
63,42
57,46
54,47
61,48
63,48
46,49
41,42
54,36
54,36
46,49
46,45
52,42
48,45
62,43
57,46
54,47
61,48
63,48
46,49
41,42
54,36
54,36
46,49
46,45
52,42
48,45
62,43
57,46
54,47
61,48
63,48
47,48
41,42
54,36
54,36
47,48
46,45
52,42
48,45
62,44
57,46
54,46
61,49
63,48
47,48
41,42
54,36
54,36
47,48
46,45
52,42
48,45
61,44
57,47
54,46
61,49
63,48
47,48
41,42
54,36
54,36
47,48
46,45
52,42
48,45
61,44
57,47
54,46
61,49
63,48
48,47
41,42
54,36
54,36
48,47
46,45
52,42
48,45
61,45
57,47
54,46
61,49
63,48
48,47
41,42
54,36
54,36
48,47
46,45
52,42
48,45
60,45
57,48
55,45
61,49
63,48
48,47
41,42
54,36
54,36
48,47
46,45
52,42
48,45
60,45
57,48
55,45
61,49
63,48
49,46
41,42
54,36
54,36
49,46
46,45
52,42
48,45
59,46
57,48
55,45
61,49
63,48
49,46
41,42
54,36
54,36
49,46
46,45
52,42
48,45
59,46
57,48
56,44
61,49
63,48
49,46
41,42
54,36
54,36
49,46
46,45
52,42
48,45
59,46
57,48
56,44
61,49
63,48
49,46
41,42
54,36
54,36
49,46
46,45
52,42
48,45
59,46
57,48
56,44
61,49
63,48
50,45
41,42
54,36
54,36
50,45
46,45
52,42
48,45
59,47
57,48
57,43
61,49
63,48
50,45
41,42
54,36
54,36
50,45
46,45
52,42
48,45
59,47
57,48
57,43
61,49
63,48
50,45
41,42
54,36
54,36
50,45
46,45
52,42
48,45
59,47
57,48
57,43
61,49
63,48
51,44
41,42
54,36
54,36
51,44
46,45
52,42
48,45
59,48
57,48
58,43
61,49
64,48
51,44
41,42
54,36
54,36
51,44
46,45
52,42
48,45
59,48
57,48
58,42
61,49
64,48
51,44
41,42
54,36
54,36
51,44
46,45
52,42
48,45
59,48
57,48
58,42
61,49
64,48
52,44
41,42
54,36
54,36
52,44
46,45
52,42
48,45
59,48
57,48
58,42
61,49
65,48
52,44
41,42
54,36
54,36
52,44
46,45
52,42
48,45
59,48
57,48
59,41
61,49
65,48
52,44
41,42
54,36
54,36
52,44
46,45
52,42
48,45
59,48
57,48
59,41
61,49
65,48
53,44
41,42
54,36
54,36
53,44
46,45
52,42
48,45
59,48
57,48
59,41
61,49
65,48
53,44
41,42
54,36
54,36
53,44
46,45
52,42
48,45
59,48
57,48
60,40
61,49
65,48
53,44
41,42
54,36
54,36
53,44
46,45
52,42
48,45
59,47
57,48
60,40
61,48
65,48
54,44
41,42
54,36
54,36
54,44
46,45
52,42
48,45
59,47
57,48
60,40
61,48
65,48
54,44
41,42
54,36
54,36
54,44
46,45
52,42
48,45
59,47
57,48
61,40
61,48
65,48
54,44
41,42
54,36
54,36
54,44
46,44
52,42
48,45
59,47
57,48
61,40
61,48
65,48
55,44
41,42
54,36
54,36
55,44
46,44
52,42
48,45
60,46
57,48
61,40
62,47
65,48
55,44
41,42
54,36
54,36
55,44
46,44
52,42
48,45
60,46
57,48
61,40
62,47
65,48
55,44
41,42
54,36
54,36
55,44
46,44
52,42
48,45
60,46
57,47
62,40
62,47
65,48
56,44
41,42
54,36
54,36
56,44
46,44
52,42
48,45
61,46
57,47
62,40
63,46
65,48
56,44
41,42
54,36
54,36
56,44
46,44
52,42
48,45
61,46
57,47
62,40
63,46
65,48
56,44
41,42
54,36
54,36
56,44
46,44
52,42
48,45
